ID,funded_amnt,term_60mon, int_rate_pct ,installment,emp_years,own_home,annual_inc,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal, revol_util_pct ,total_acc,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
23530,20000,0, 0.0791 ,625.9,10,0,100000,25.83,0, 26 ,0,0,19,0,64319, 0.3270 ,36,0,0,0,498290,1,1,0,0,40,92995,,1,5,32572,33,136200,0,2,1,5,26226,37384,43,0,0,137,255,6,6,4,6,0,12,0,0,4,9,6,8,7,16,24,9,19,0,0,0,1,1,0.333,0,0,657000,157314,93300,100000
83468,5000,0, 0.0791 ,156.48,1,1,60000,6.1,0, 13 ,0,0,5,0,9470, 0.6620 ,8,0,0,0,9470,0,0,0,0,,0,,0,0,2806,66,14300,0,0,0,0,1894,520,88.9,0,0,,106,30,30,0,94,0,0,0,0,2,5,2,3,0,5,8,5,5,0,0,0,0,1,1,0,0,14300,9470,4700,0
57586,9475,0, 0.1288 ,318.71,9,0,90000,19.24,0, 20 ,1,35,7,0,9885, 0.7550 ,40,35,0,0,46860,1,2,1,1,6,36975,37,2,2,1800,70,13100,5,13,4,3,6694,1283,72.1,1,0,170,182,8,6,0,8,54,1,47,7,3,4,3,16,16,5,24,4,7,0,0,0,3,0.8,0.333,0,0,65392,46860,4600,52292
28228,10000,1, 0.0980 ,211.49,0,1,20000,21.67,0, 33 ,0,73,9,0,12021, 0.4310 ,22,0,0,0,12021,0,0,0,0,43,0,,0,1,6295,43,27900,0,0,0,1,1336,6904,58.4,0,0,347,203,13,13,0,25,73,13,73,0,2,5,4,11,5,9,17,5,9,0,0,0,0,0.955,0,0,0,27900,12021,16600,0
49612,10000,0, 0.0980 ,321.74,3,0,55000,5.8,0, 13 ,0,0,9,0,8405, 0.7000 ,16,0,0,0,8405,0,0,0,0,,0,,1,5,2852,70,12000,0,0,0,5,934,3295,71.8,0,0,,97,12,12,0,12,0,20,0,0,6,6,7,11,0,9,16,6,9,0,0,0,1,1,0.286,0,0,12000,8405,11700,0
98850,8000,0, 0.0532 ,240.92,8,0,85000,13.55,0, 21 ,0,0,9,0,9162, 0.2030 ,37,0,0,0,55177,0,2,1,1,11,46015,76,0,0,5712,32,45200,0,1,0,1,6131,34306,19.3,0,0,200,187,28,11,0,28,0,0,0,0,3,5,4,8,24,7,13,5,9,0,0,0,1,1,0.25,0,0,112028,55177,42500,66828
162,13900,1, 0.1797 ,352.75,5,0,91000,24.95,0, 30 ,2,0,9,0,3791, 0.5270 ,14,0,0,0,247443,4,3,2,3,1,79862,96,2,3,3384,73,7200,6,2,11,9,27494,3116,52.1,0,0,63,16,4,1,1,4,0,1,0,0,1,2,2,2,6,3,3,2,9,0,0,0,6,1,0.5,0,0,268721,84018,6500,96041
53074,8000,0, 0.0649 ,245.16,0,0,62000,16.71,1, 19 ,0,8,7,0,3438, 0.8190 ,20,0,0,0,311376,0,2,1,1,7,30595,74,0,0,3244,75,4200,0,0,1,2,51896,456,87.7,0,0,172,167,58,7,3,58,0,9,0,0,1,2,3,6,6,4,10,2,7,0,0,0,2,0.95,0.5,0,0,325472,34033,3700,41435
89002,4000,0, 0.1288 ,134.55,4,0,70000,38.95,1, 32 ,0,20,16,0,31755, 0.8100 ,37,74,0,0,307029,0,2,1,2,9,62458,93,1,2,7195,86,39200,1,1,6,4,20469,925,95.6,0,0,126,326,9,9,6,30,20,3,20,1,6,11,6,11,10,12,20,12,16,0,0,0,2,0.919,0.833,0,0,353037,94213,20800,77573
56976,10000,0, 0.0749 ,311.02,0,0,27788,12.83,0, 16 ,0,0,7,0,12482, 0.4540 ,9,0,0,0,12482,1,0,0,0,100,0,,1,1,5538,45,27500,0,0,0,1,1783,4775,69.8,0,0,109,136,6,6,0,6,0,0,0,0,3,4,3,3,2,7,7,5,7,0,0,0,1,1,0.333,0,0,27500,12482,15800,0
80318,10000,0, 0.0917 ,318.79,0,0,75000,17.71,0, 18 ,1,0,14,1,7075, 0.4260 ,46,0,0,0,201739,4,3,2,2,4,40632,82,2,3,2715,72,16600,0,5,4,6,14410,2325,75.3,0,0,146,167,1,1,3,1,0,3,0,0,5,5,5,22,8,10,34,5,14,0,0,0,5,1,0.6,1,0,220626,47707,9400,49380
21988,10000,0, 0.1344 ,339.07,10,0,55000,2.23,0, 20 ,1,33,4,0,744, 0.2660 ,10,33,0,0,2890,1,0,0,0,101,0,,1,1,744,46,2800,0,0,1,2,963,2056,26.6,0,0,101,191,6,6,1,6,33,6,33,1,1,1,3,6,1,3,7,1,4,0,0,0,1,0.9,0.5,0,0,6321,2890,2800,0
82124,11500,0, 0.1344 ,389.93,4,0,56000,27.26,0, 20 ,0,64,13,0,11406, 0.5790 ,20,0,0,0,294784,1,2,0,1,16,78346,86,3,8,4856,76,19700,2,0,3,10,22676,4318,72.1,0,0,182,98,6,6,2,6,0,8,0,1,6,7,8,8,5,10,13,7,13,0,0,0,4,0.895,0.75,0,0,287839,89752,15500,61409
78084,22400,1, 0.2509 ,658.66,5,0,98000,35.4,1, 14 ,1,16,8,0,118, 0.2360 ,45,16,0,0,82794,3,7,4,6,1,82676,79,1,1,118,78,500,2,2,5,7,10349,382,23.6,0,0,112,103,2,1,0,2,0,0,57,5,1,1,1,1,41,1,2,1,8,0,0,1,5,0.889,0,0,0,105627,82794,500,105127
814,18000,0, 0.1078 ,587.43,3,0,68000,9.75,0, 21 ,0,0,15,1,15633, 0.7370 ,35,0,0,0,19374,0,1,0,0,97,3741,51,5,6,2405,68,21200,0,1,3,6,1292,4251,70.3,0,0,181,194,7,7,2,7,0,7,0,0,8,11,10,19,7,14,26,11,15,0,0,0,5,1,0.7,1,0,28508,19374,14300,7308
45350,12500,0, 0.1199 ,415.12,0,0,65000,15.42,0, 13 ,1,0,14,1,13271, 0.4790 ,33,0,0,0,162685,1,2,4,10,5,26437,94,0,3,2781,71,27700,3,1,8,13,11620,5045,58,0,0,106,64,14,5,2,14,0,1,0,0,6,11,6,6,20,11,11,11,14,0,0,0,4,1,0.167,1,0,187042,39708,12000,28085
80410,7500,0, 0.0699 ,231.55,10,0,68000,12.27,0, 25 ,1,29,18,0,6116, 0.1800 ,48,53,0,0,130044,2,2,0,1,18,19010,47,4,8,2891,34,33900,1,5,3,9,7650,13144,27.8,0,0,150,251,1,1,3,1,0,1,0,1,4,8,5,11,7,15,38,9,18,0,0,0,4,0.958,0.2,0,0,186889,25126,18200,40606
194,10000,0, 0.0849 ,315.63,0,0,35000,22.67,0, 17 ,0,0,4,1,7266, 0.5150 ,31,0,0,0,21959,1,1,2,3,9,14693,77,1,1,5353,66,14100,1,0,2,4,5490,6834,51.5,0,0,151,148,2,2,0,2,0,9,0,0,2,2,3,20,7,3,24,2,4,0,0,0,3,1,0,1,0,33201,21959,14100,19101
768,19200,0, 0.1577 ,672.84,6,0,40000,21.15,0, 19 ,1,80,17,0,5550, 0.1560 ,31,80,0,0,23971,2,1,1,2,9,18421,60,3,12,1992,36,35600,1,0,2,14,1498,17177,23.7,0,0,28,168,2,2,0,2,80,0,80,2,5,7,9,20,3,15,27,7,17,0,0,0,4,0.935,0.111,0,0,66302,23971,22500,30702
91118,14000,0, 0.0699 ,432.22,10,0,51914,22.56,0, 36 ,0,73,14,0,17363, 0.2760 ,25,0,0,0,220377,0,1,1,1,8,33704,,0,3,9277,28,63000,0,0,2,4,16952,35137,33.1,0,0,134,376,15,8,3,15,0,8,0,0,4,4,8,10,5,12,17,4,14,0,0,0,1,0.958,0.25,0,0,281737,51067,52500,35877
86908,15000,0, 0.0849 ,473.45,0,0,58000,9.35,0, 28 ,0,32,9,0,16446, 0.6630 ,26,33,0,0,215593,2,1,1,1,2,7109,99,1,2,3175,74,24800,1,4,4,4,30799,1925,62.3,0,0,126,286,5,2,3,5,0,2,32,1,1,4,3,8,5,7,17,4,9,0,0,0,3,0.923,0,0,0,225686,23555,5100,7199
98322,9500,0, 0.0917 ,302.85,0,1,40000,32.22,0, 23 ,0,42,13,0,27226, 0.5780 ,18,42,0,188,28718,1,1,0,0,68,1492,7,1,3,7223,42,47100,0,0,0,3,2393,6062,73.1,0,0,68,226,1,1,2,1,0,20,0,1,5,10,5,5,1,12,15,10,13,0,0,0,1,0.944,0.6,0,0,68662,28718,22500,21562
67850,20000,0, 0.0791 ,625.9,5,0,75000,20.67,0, 17 ,0,0,10,0,25609, 0.4160 ,20,0,0,0,219778,3,1,2,2,6,47824,99,2,4,7972,52,61500,2,2,0,6,24420,19549,53.5,0,0,150,126,2,2,1,4,0,21,0,0,4,6,4,5,6,7,13,6,10,0,0,0,4,1,0.5,0,0,270365,73433,42000,53433
92744,16400,0, 0.1577 ,574.72,3,0,41000,4.51,0, 23 ,3,36,4,0,5233, 0.8310 ,20,36,0,0,219104,1,0,0,0,123,0,,1,1,3105,83,6300,1,0,5,2,54776,1067,83.1,0,0,159,225,11,2,7,11,64,4,36,2,3,3,3,7,2,3,11,3,4,0,0,0,2,0.85,1,0,0,221500,5233,6300,0
53476,16000,1, 0.1577 ,387.14,0,0,65000,17.95,2, 16 ,0,12,9,0,10777, 0.8230 ,23,0,0,0,285046,1,2,1,2,2,38890,95,1,3,9354,92,13100,0,1,4,7,35631,146,98.5,0,0,137,137,7,2,3,127,12,2,12,0,1,2,1,4,9,6,11,2,9,0,0,0,2,0.87,1,0,0,296839,49667,9500,40891
26786,15000,0, 0.1659 ,531.74,0,0,110000,25.09,1, 20 ,4,28,27,1,10599, 0.3000 ,68,10,0,75,365373,6,3,2,2,2,87849,97,9,13,4838,30,35100,1,0,7,17,16607,3250,47,0,0,151,188,2,2,1,3,0,0,0,0,7,17,16,16,28,17,34,3,22,,0,1,13,0.99,0.286,1,0,395405,98454,22750,90305
81778,6500,0, 0.0791 ,203.42,0,0,40000,9.94,0, 13 ,0,0,7,0,5663, 0.4040 ,8,0,0,0,57387,1,1,0,0,49,51250,,3,5,3080,42,14000,0,0,1,6,9565,6224,37.8,0,0,49,96,3,3,0,9,0,11,0,0,2,4,2,3,1,5,6,4,7,0,0,0,3,1,0,0,0,65724,57387,10000,51250
18230,7000,0, 0.1199 ,232.47,10,0,52000,11.43,0, 35 ,1,30,10,0,8505, 0.3960 ,24,0,0,0,15331,2,1,1,1,8,6826,85,2,3,4309,52,21500,0,0,2,4,1533,9678,41.7,0,0,362,172,2,2,0,6,30,3,30,0,4,5,6,13,8,9,16,5,10,0,0,0,3,0.917,0,0,0,29500,15331,16600,8000
65404,5500,0, 0.1659 ,194.97,5,0,95000,22.78,0, 16 ,3,0,14,0,38910, 0.5950 ,16,0,0,0,62106,2,3,2,4,9,23196,63,4,5,14015,61,65400,0,1,3,9,4436,25976,58,0,0,47,138,2,2,0,6,0,1,0,0,8,9,9,9,5,11,11,11,14,0,0,0,6,1,0.667,0,0,102428,62106,61900,37028
99470,10800,1, 0.1199 ,240.19,10,0,75000,23.18,0, 24 ,0,0,11,0,21076, 0.6020 ,21,0,0,0,374606,0,4,0,3,13,27891,68,0,0,8176,64,35000,0,2,1,3,34055,5816,76.2,0,0,237,213,25,13,2,25,0,7,0,0,4,6,4,6,9,6,10,6,11,0,0,0,0,1,0.75,0,0,410751,48967,24400,41251
43520,18000,1, 0.1344 ,413.63,3,0,55000,17.48,0, 31 ,0,35,14,1,5284, 0.1850 ,25,0,0,0,98218,0,2,2,2,8,32954,90,1,3,1626,59,28600,1,0,3,5,7016,23175,17.8,0,0,252,316,7,7,1,13,35,1,35,0,8,10,9,15,5,11,19,10,14,0,0,0,3,0.92,0.444,1,0,135410,38238,28200,36492
81360,8000,0, 0.0749 ,248.82,1,0,75000,18.6,1, 18 ,2,16,18,0,19057, 0.4120 ,29,0,0,0,33836,4,2,1,1,4,14638,70,3,5,11682,49,46200,0,0,2,6,2256,23243,45.1,0,0,102,160,4,4,0,24,0,4,0,0,5,5,9,13,3,15,23,6,18,0,0,0,4,0.966,0.111,0,0,68528,33836,42300,21000
97076,18000,1, 0.1485 ,426.81,0,1,60000,27.58,0, 14 ,0,0,10,0,13144, 0.6110 ,19,0,0,270,278766,0,6,0,1,13,48848,66,0,0,9007,65,21500,3,0,1,1,27877,6376,66.4,0,0,115,118,25,13,1,25,0,1,0,0,2,3,2,4,11,3,7,3,10,0,0,0,0,1,0,0,0,326118,61992,19000,73918
78962,6000,0, 0.0917 ,191.28,10,0,74000,9,0, 26 ,0,58,9,0,7613, 0.3020 ,16,78,0,0,15440,0,2,1,2,10,7827,78,1,1,4179,44,25200,1,0,2,3,1930,10179,41.2,0,0,154,261,9,9,0,238,58,8,58,1,2,4,2,4,4,7,12,4,9,0,0,0,2,0.812,0,0,0,35200,15440,17300,10000
13222,4200,0, 0.1948 ,154.98,2,0,60000,8.96,0, 13 ,1,0,5,0,3231, 0.6340 ,27,0,0,0,50596,1,2,2,2,7,47365,102,1,2,2553,99,5100,0,0,2,4,10119,0,102.1,0,0,100,57,4,4,0,20,0,5,0,0,1,3,1,1,24,3,3,3,5,0,0,0,3,1,1,0,0,51354,50596,2500,46254
9992,13000,1, 0.0791 ,263.04,7,0,52000,9.42,0, 26 ,1,0,12,1,2855, 0.0800 ,24,0,0,0,217309,2,1,1,2,7,19024,95,2,3,2855,40,35500,1,1,5,5,19755,12045,19.2,0,0,63,255,0,0,3,4,0,0,0,0,1,1,3,8,3,10,18,1,12,0,0,0,3,1,0,1,0,251003,21879,14900,19955
20446,1400,0, 0.1727 ,50.11,0,0,39000,14.52,0, 26 ,1,0,6,0,5602, 0.8600 ,8,44,0,0,6537,1,1,1,1,4,935,94,3,5,2173,86,6500,0,1,2,6,1089,1125,88,0,0,221,261,10,4,0,10,0,2,0,0,4,5,4,4,2,5,6,5,6,,0,0,4,0.88,1,0,0,7500,6537,4500,1000
25598,5000,0, 0.1199 ,166.05,4,0,48000,12.85,0, 31 ,3,0,6,1,4102, 0.4700 ,10,59,0,1714,12505,3,1,0,0,33,7452,57,3,4,1381,47,8700,0,0,3,5,2084,2175,47,0,0,175,315,4,4,0,4,0,2,0,0,4,4,5,5,2,4,7,4,6,,0,0,4,1,0.25,0,1,22669,12505,8700,12963
23654,16000,0, 0.1148 ,527.47,6,0,150000,25.59,0, 19 ,0,0,16,0,46010, 0.7130 ,26,0,0,0,313703,2,3,1,2,8,61153,78,3,6,6572,74,64500,3,2,1,8,20914,12349,73.2,0,0,168,141,3,3,2,4,0,12,0,0,8,10,9,12,6,12,18,10,16,0,0,0,4,1,0.625,0,0,373466,107163,46000,91107
57180,5000,0, 0.1288 ,168.19,1,1,42000,23.09,1, 15 ,0,11,7,0,4799, 0.4250 ,20,11,0,462,25330,0,2,0,1,20,20531,68,1,2,2201,61,11300,2,0,6,3,3619,3187,54.5,0,0,123,118,9,9,2,18,0,0,0,0,3,5,3,9,4,5,14,5,7,0,0,1,1,0.95,0.333,0,0,41333,25330,7000,30033
94472,17000,1, 0.1485 ,403.1,10,0,75000,8.35,0, 25 ,0,0,6,1,1947, 0.1220 ,28,0,0,0,6633,0,1,1,4,11,4686,78,0,0,1079,30,16000,0,1,0,4,1327,14053,12.2,0,0,83,243,33,11,0,33,0,0,0,0,2,2,4,16,8,5,20,2,5,0,0,0,1,1,0.25,1,0,22000,6633,16000,6000
43540,12000,0, 0.1148 ,395.6,1,0,80000,4.65,0, 21 ,1,64,8,0,8680, 0.2710 ,23,64,0,0,155455,1,0,0,0,28,0,,2,3,1280,27,32000,0,0,1,3,19432,1720,42.7,0,0,106,196,2,2,3,2,0,2,69,3,1,6,1,3,4,7,16,6,8,0,0,0,2,0.826,0,0,0,207574,8680,3000,0
21778,35000,0, 0.0849 ,1104.71,4,0,150000,18.88,0, 35 ,0,0,11,0,75272, 0.7730 ,23,0,0,0,431920,1,1,0,1,22,14834,49,1,2,20290,70,136300,0,0,0,3,39265,3601,91.4,0,0,92,369,1,1,5,26,0,20,0,0,3,6,3,5,3,8,14,6,11,0,0,0,1,1,1,0,0,568149,99305,41700,30000
90486,6400,0, 0.1399 ,218.71,2,0,20000,24.07,0, 12 ,0,50,3,0,0, -   ,8,0,0,0,13257,0,1,0,1,22,13257,59,0,0,0,59,200,0,2,0,1,6629,200,0,0,0,87,66,36,22,0,45,0,22,50,0,0,0,1,2,5,2,3,0,3,0,0,0,0,0.875,0,0,0,22557,13257,200,22357
92266,14400,0, 0.0532 ,433.66,10,1,100000,15.62,2, 24 ,0,10,25,0,46403, 0.2960 ,56,10,0,0,46403,2,0,0,0,171,0,,6,9,6650,30,156800,0,1,4,9,2109,82557,24,0,0,171,233,0,0,0,0,10,7,10,0,7,11,13,28,1,25,55,11,25,0,0,1,6,0.964,0.083,0,0,156800,46403,108600,0
89244,28000,0, 0.0699 ,864.44,7,0,95000,10.81,0, 22 ,0,0,5,0,39427, 0.5470 ,7,0,0,0,41245,0,0,0,0,202,0,,0,0,21866,56,72100,0,0,1,0,8249,32673,54.7,0,0,202,212,51,51,0,51,0,9,0,0,3,3,4,5,1,4,5,3,5,0,0,0,0,1,0.5,0,0,73918,41245,72100,0
91636,6050,0, 0.1797 ,218.64,10,0,48000,36,1, 21 ,0,7,7,1,1915, 0.3600 ,27,46,0,1361,45636,2,4,2,3,2,43721,61,2,3,1915,36,5300,1,18,3,6,6519,2300,83,0,0,122,197,3,2,0,14,0,2,54,0,1,3,1,1,22,3,5,1,7,,0,0,4,0.89,1,0,1,77507,45636,2300,72207
57220,16000,1, 0.0980 ,338.39,10,0,104000,17.64,0, 17 ,0,0,5,0,21501, 0.9780 ,13,0,0,0,49705,1,2,0,0,41,26141,20,0,0,20532,76,22200,0,1,0,1,9941,699,97.8,0,0,127,154,109,2,0,109,0,14,0,0,2,2,2,6,5,2,7,2,5,0,0,0,1,1,1,0,0,89589,49705,22200,65326
25304,35000,1, 0.2050 ,937.06,10,0,150000,27.68,0, 20 ,0,0,21,0,40087, 0.7440 ,38,0,0,0,411946,1,6,0,2,22,75574,46,1,2,8687,57,53900,0,2,0,4,19616,5879,83,0,0,137,181,0,0,3,0,0,22,0,0,7,12,9,11,13,14,22,12,21,0,0,0,1,1,0.778,0,0,522731,115661,34600,135091
4092,12000,0, 0.0917 ,382.55,10,0,87000,3.17,2, 13 ,0,10,5,0,8341, 0.3970 ,11,0,0,0,8341,0,0,0,0,31,0,,0,0,6108,40,21000,0,0,0,0,1668,12459,40.1,0,0,95,101,37,31,0,38,11,0,10,0,4,4,4,5,3,5,8,4,5,0,0,0,0,0.727,0,0,0,21000,8341,20800,0
4560,16800,0, 0.1078 ,548.27,4,0,75000,16.18,0, 16 ,0,37,9,1,2262, 0.1870 ,69,0,0,175,143628,2,3,3,6,2,141366,88,1,3,163,60,12100,5,13,4,9,17954,4137,3.8,0,0,142,130,3,2,2,21,0,0,37,0,1,2,2,10,49,6,18,2,9,0,0,0,4,0.968,0,1,0,155589,143628,4300,143489
39166,10000,0, 0.1064 ,325.69,10,0,45000,17.63,0, 24 ,1,33,8,0,8366, 0.4160 ,22,0,0,1111,181904,2,1,0,0,37,15940,58,2,2,3312,51,20100,0,0,1,2,30317,3141,62.6,0,0,138,238,4,4,3,4,0,0,0,0,2,3,2,8,4,6,15,3,8,0,0,0,2,0.952,0.5,0,0,222174,24306,8400,27354
52676,5000,0, 0.1399 ,170.87,4,1,65000,20.83,0, 16 ,1,36,13,2,9221, 0.5800 ,45,36,0,9230,260153,5,7,4,7,1,129464,92,2,5,2691,84,15900,6,6,2,13,20012,4965,55.7,0,0,135,135,5,1,1,5,71,4,54,2,3,4,3,4,32,5,12,4,13,0,0,0,6,0.932,0.333,0,0,272211,138685,11200,130630
3240,30000,0, 0.0791 ,938.85,10,1,110000,20.18,0, 21 ,0,43,24,0,50184, 0.3930 ,39,60,0,0,127371,3,1,0,1,22,21555,74,4,8,13782,46,127700,0,1,1,9,5307,49096,39.9,0,0,79,199,2,2,3,2,0,7,43,0,7,10,12,19,2,21,33,11,24,0,0,0,4,0.949,0.167,0,0,245149,71739,81700,29000
47672,12000,1, 0.0849 ,246.15,10,0,80000,15.68,0, 34 ,0,0,19,0,25870, 0.4360 ,37,0,0,0,188393,1,1,0,0,32,1608,11,5,5,8741,37,59400,0,4,4,6,11775,15288,54.6,0,0,223,359,1,1,4,1,0,8,0,0,4,7,7,9,9,17,24,7,19,0,0,0,6,1,0.167,0,0,236276,27478,33700,14476
20070,7675,0, 0.1849 ,279.36,8,0,50000,18.7,0, 21 ,1,79,8,0,1345, 0.4480 ,14,0,0,146,29336,2,3,3,3,6,27991,89,0,0,723,86,3000,2,1,3,3,3667,1655,44.8,0,0,119,200,51,6,0,51,79,6,79,0,2,2,5,8,4,5,10,2,8,0,0,0,3,0.923,0.2,0,0,34302,29336,3000,31302
98444,18000,0, 0.0917 ,573.83,7,0,75000,15.02,0, 27 ,0,64,12,0,14859, 0.3500 ,17,64,0,0,336313,0,2,1,2,9,16685,73,2,5,6546,48,42400,1,0,1,7,28026,24341,37.9,0,0,123,265,10,9,1,10,64,1,64,1,6,6,7,8,5,8,10,7,12,0,0,0,3,0.941,0.429,0,0,381070,31544,39200,22932
45012,7000,0, 0.1485 ,242.15,2,0,85000,12.24,1, 15 ,0,17,8,0,7996, 0.7200 ,14,35,0,0,14626,1,3,0,0,27,6630,28,3,4,3004,43,11100,0,1,1,4,1828,2489,60.5,0,0,125,65,3,3,0,9,17,9,17,5,4,5,4,5,8,5,6,5,8,0,0,0,3,0.667,0.25,0,0,34432,14626,6300,23332
87996,35000,1, 0.1399 ,814.21,10,0,91000,36.91,0, 30 ,1,0,19,0,24148, 0.3420 ,32,0,0,0,149316,0,7,1,1,7,125168,77,0,1,6015,56,70700,1,0,1,2,8295,38655,38.4,0,0,76,309,18,7,0,18,0,1,0,0,7,8,8,16,8,12,24,8,19,0,0,0,1,1,0.25,0,0,213073,149316,62800,142373
25978,13650,1, 0.1849 ,350.27,1,0,144000,5.73,0, 17 ,3,0,8,1,9048, 0.5400 ,13,67,0,0,26645,3,1,0,1,14,17597,87,4,7,3378,54,16700,0,0,1,8,3330,3267,69,0,0,144,144,4,4,3,5,0,4,0,1,3,7,3,3,2,7,8,6,8,,0,0,4,0.77,0,1,0,36853,26645,9800,20153
91890,12000,0, 0.0917 ,382.55,0,0,72000,17.81,0, 20 ,0,42,12,0,10136, 0.5760 ,22,42,0,2692,45407,0,2,0,2,14,31922,71,2,2,1980,52,17600,2,0,2,4,3784,1373,74.1,0,0,54,185,10,10,0,83,0,10,42,1,3,7,3,8,3,9,18,8,12,0,0,0,2,0.955,0.667,0,0,71960,45407,5300,43624
49786,6400,0, 0.2424 ,251.9,1,0,20000,30.91,0, 11 ,1,0,14,0,7630, 0.3520 ,16,0,0,0,22814,1,5,1,1,2,15184,95,4,8,3015,61,21700,0,0,2,9,1630,11770,39.3,0,0,74,52,9,2,0,9,0,2,0,0,5,5,7,8,6,9,10,6,14,0,0,0,5,1,0.286,0,0,37700,22814,19400,16000
84418,10000,0, 0.1399 ,341.73,10,0,250000,18.75,0, 25 ,5,38,17,0,59481, 0.9400 ,33,0,0,0,707875,1,5,4,4,4,33211,63,1,2,16647,94,63100,0,0,4,7,41639,6900,94,0,0,148,245,12,4,5,12,0,0,38,0,9,10,12,12,13,10,16,11,17,,0,0,6,0.97,0.778,0,0,751441,110515,62100,52818
42552,22225,1, 0.2245 ,619.54,5,0,58000,19.04,0, 22 ,2,0,11,0,10167, 0.3720 ,15,0,0,0,32912,3,2,1,2,6,22745,78,4,5,3720,59,27300,4,4,8,7,3291,11285,40.9,0,0,145,213,1,1,0,2,0,0,0,0,4,6,5,5,3,9,12,6,11,0,0,0,5,1,0.2,0,0,56297,32912,19100,28997
70318,20000,1, 0.1399 ,465.27,9,1,63500,14.97,0, 25 ,1,0,11,0,34570, 0.5910 ,15,0,0,0,177285,2,0,0,0,127,0,,3,3,7461,59,58500,1,2,2,3,16117,16736,54.5,0,0,127,242,0,0,1,0,0,0,0,0,5,6,6,8,1,10,13,6,11,0,0,0,3,1,0.5,0,0,239500,34570,36800,0
24360,35000,0, 0.0849 ,1104.71,10,0,86000,5.54,0, 31 ,0,0,8,0,17372, 0.5230 ,12,0,0,0,603144,0,0,0,0,52,159553,,0,0,17372,52,33200,0,0,0,0,75393,15828,52.3,0,0,92,323,90,36,4,90,0,0,0,0,1,1,2,2,6,2,2,1,8,0,0,0,0,1,0.5,0,0,621044,176925,33200,131459
98074,12000,0, 0.0699 ,370.48,10,1,24000,22.4,0, 26 ,2,43,18,0,20083, 0.3220 ,26,59,0,0,20083,3,0,0,0,242,0,,4,7,8158,32,62400,0,0,2,7,1181,35586,33.7,0,0,254,204,4,4,0,4,0,4,43,2,6,9,9,12,2,18,24,9,18,0,0,0,4,0.885,0,0,0,62400,20083,53700,0
32092,7000,0, 0.1148 ,230.77,1,0,41000,15.52,0, 14 ,0,0,13,0,10487, 0.7280 ,21,0,0,0,245769,1,9,0,2,23,94394,115,0,0,0,109,14400,3,2,3,3,18905,,,0,0,64,108,41,6,1,,0,7,0,0,0,3,0,2,13,3,7,3,13,0,0,0,1,1,0,0,0,238140,104881,0,81799
32872,25000,1, 0.2050 ,669.33,2,0,19800,83.64,0, 34 ,0,0,16,0,11347, 0.3760 ,22,0,0,2151,80314,2,2,3,4,4,68967,98,1,3,6414,69,30200,0,1,6,7,6693,15900,41.5,0,0,18,359,12,4,1,12,0,4,0,0,6,7,9,10,4,14,17,7,16,0,0,0,4,1,0,0,0,100804,80314,27200,70604
57022,14000,1, 0.1659 ,344.86,3,0,57000,26.97,0, 13 ,1,30,14,0,1781, 0.0690 ,50,0,0,853,270235,2,7,2,2,1,97852,98,0,1,1781,68,25800,4,0,6,4,19303,13419,11.7,0,0,95,104,20,1,1,41,30,1,30,0,1,1,3,5,41,6,8,1,14,0,0,0,2,0.96,0,0,0,292898,99633,15200,91341
32254,12225,0, 0.1849 ,444.98,0,0,120000,16.11,1, 19 ,0,0,12,1,5164, 0.4160 ,24,0,1,0,279904,1,3,2,2,4,43643,75,0,0,1956,69,12400,6,0,7,2,23325,6294,41.2,0,38665,133,178,25,4,6,38,0,4,0,1,5,7,6,8,6,8,12,7,11,1,0,1,2,0.958,0.167,1,0,331460,48807,10700,58370
72976,6025,0, 0.1078 ,196.63,2,0,62000,9.39,0, 14 ,0,0,5,0,5979, 0.6430 ,5,0,0,0,220725,1,1,1,1,5,10208,86,0,0,5054,77,9300,1,0,2,1,44145,3321,64.3,0,0,5,114,42,5,1,42,0,5,0,0,2,2,3,3,1,3,3,2,5,0,0,0,1,1,0.333,0,0,236354,16187,9300,11854
